# AFT geometry generated from EventDisp2DwithAFTKK.cc
#
# Units: mm
# fiberID assignment:
#   scan aft_de_low_cut[36][32] in increasing [plane][segment] order;
#   skip nonexistent Y/Y' segments 16..31.
# planeID:
#   -1 = unset. This field is reserved for the EASIROC plane ID and can be
#   filled manually later.
#
# Columns:
# fiberID planeID globalLayerID layerType layerIndex fiberIndex centerX centerY centerZ dirX dirY dirZ length radius
#
541 -1 21 XP 5 29  40.081271   0.000000 412.560000 0.0 1.0 0.0 50.0 1.5
542 -1 21 XP 5 30  43.181271   0.000000 412.560000 0.0 1.0 0.0 50.0 1.5
543 -1 21 XP 5 31  46.281271   0.000000 412.560000 0.0 1.0 0.0 50.0 1.5
544 -1 22 Y  5  0   0.000000 -23.582233 415.660000 1.0 0.0 0.0 100.0 1.5
545 -1 22 Y  5  1   0.000000 -20.482233 415.660000 1.0 0.0 0.0 100.0 1.5
546 -1 22 Y  5  2   0.000000 -17.382233 415.660000 1.0 0.0 0.0 100.0 1.5
547 -1 22 Y  5  3   0.000000 -14.282233 415.660000 1.0 0.0 0.0 100.0 1.5
548 -1 22 Y  5  4   0.000000 -11.182233 415.660000 1.0 0.0 0.0 100.0 1.5
549 -1 22 Y  5  5   0.000000  -8.082233 415.660000 1.0 0.0 0.0 100.0 1.5
550 -1 22 Y  5  6   0.000000  -4.982233 415.660000 1.0 0.0 0.0 100.0 1.5
551 -1 22 Y  5  7   0.000000  -1.882233 415.660000 1.0 0.0 0.0 100.0 1.5
552 -1 22 Y  5  8   0.000000   1.217767 415.660000 1.0 0.0 0.0 100.0 1.5
553 -1 22 Y  5  9   0.000000   4.317767 415.660000 1.0 0.0 0.0 100.0 1.5
554 -1 22 Y  5 10   0.000000   7.417767 415.660000 1.0 0.0 0.0 100.0 1.5
555 -1 22 Y  5 11   0.000000  10.517767 415.660000 1.0 0.0 0.0 100.0 1.5
556 -1 22 Y  5 12   0.000000  13.617767 415.660000 1.0 0.0 0.0 100.0 1.5
557 -1 22 Y  5 13   0.000000  16.717767 415.660000 1.0 0.0 0.0 100.0 1.5
558 -1 22 Y  5 14   0.000000  19.817767 415.660000 1.0 0.0 0.0 100.0 1.5
559 -1 22 Y  5 15   0.000000  22.917767 415.660000 1.0 0.0 0.0 100.0 1.5
560 -1 23 YP 5  0   0.000000 -25.132233 418.360000 1.0 0.0 0.0 100.0 1.5
561 -1 23 YP 5  1   0.000000 -22.032233 418.360000 1.0 0.0 0.0 100.0 1.5
562 -1 23 YP 5  2   0.000000 -18.932233 418.360000 1.0 0.0 0.0 100.0 1.5
563 -1 23 YP 5  3   0.000000 -15.832233 418.360000 1.0 0.0 0.0 100.0 1.5
564 -1 23 YP 5  4   0.000000 -12.732233 418.360000 1.0 0.0 0.0 100.0 1.5
565 -1 23 YP 5  5   0.000000  -9.632233 418.360000 1.0 0.0 0.0 100.0 1.5
566 -1 23 YP 5  6   0.000000  -6.532233 418.360000 1.0 0.0 0.0 100.0 1.5
567 -1 23 YP 5  7   0.000000  -3.432233 418.360000 1.0 0.0 0.0 100.0 1.5
568 -1 23 YP 5  8   0.000000  -0.332233 418.360000 1.0 0.0 0.0 100.0 1.5
569 -1 23 YP 5  9   0.000000   2.767767 418.360000 1.0 0.0 0.0 100.0 1.5
570 -1 23 YP 5 10   0.000000   5.867767 418.360000 1.0 0.0 0.0 100.0 1.5
571 -1 23 YP 5 11   0.000000   8.967767 418.360000 1.0 0.0 0.0 100.0 1.5
572 -1 23 YP 5 12   0.000000  12.067767 418.360000 1.0 0.0 0.0 100.0 1.5
573 -1 23 YP 5 13   0.000000  15.167767 418.360000 1.0 0.0 0.0 100.0 1.5
574 -1 23 YP 5 14   0.000000  18.267767 418.360000 1.0 0.0 0.0 100.0 1.5
575 -1 23 YP 5 15   0.000000  21.367767 418.360000 1.0 0.0 0.0 100.0 1.5
576 -1 24 X  6  0 -48.268729   0.000000 421.460000 0.0 1.0 0.0 50.0 1.5
577 -1 24 X  6  1 -45.168729   0.000000 421.460000 0.0 1.0 0.0 50.0 1.5
578 -1 24 X  6  2 -42.068729   0.000000 421.460000 0.0 1.0 0.0 50.0 1.5
579 -1 24 X  6  3 -38.968729   0.000000 421.460000 0.0 1.0 0.0 50.0 1.5
580 -1 24 X  6  4 -35.868729   0.000000 421.460000 0.0 1.0 0.0 50.0 1.5
581 -1 24 X  6  5 -32.768729   0.000000 421.460000 0.0 1.0 0.0 50.0 1.5
582 -1 24 X  6  6 -29.668729   0.000000 421.460000 0.0 1.0 0.0 50.0 1.5
583 -1 24 X  6  7 -26.568729   0.000000 421.460000 0.0 1.0 0.0 50.0 1.5
584 -1 24 X  6  8 -23.468729   0.000000 421.460000 0.0 1.0 0.0 50.0 1.5
585 -1 24 X  6  9 -20.368729   0.000000 421.460000 0.0 1.0 0.0 50.0 1.5
586 -1 24 X  6 10 -17.268729   0.000000 421.460000 0.0 1.0 0.0 50.0 1.5
587 -1 24 X  6 11 -14.168729   0.000000 421.460000 0.0 1.0 0.0 50.0 1.5
588 -1 24 X  6 12 -11.068729   0.000000 421.460000 0.0 1.0 0.0 50.0 1.5
589 -1 24 X  6 13  -7.968729   0.000000 421.460000 0.0 1.0 0.0 50.0 1.5
590 -1 24 X  6 14  -4.868729   0.000000 421.460000 0.0 1.0 0.0 50.0 1.5
591 -1 24 X  6 15  -1.768729   0.000000 421.460000 0.0 1.0 0.0 50.0 1.5
592 -1 24 X  6 16   1.331271   0.000000 421.460000 0.0 1.0 0.0 50.0 1.5
593 -1 24 X  6 17   4.431271   0.000000 421.460000 0.0 1.0 0.0 50.0 1.5
594 -1 24 X  6 18   7.531271   0.000000 421.460000 0.0 1.0 0.0 50.0 1.5
595 -1 24 X  6 19  10.631271   0.000000 421.460000 0.0 1.0 0.0 50.0 1.5
596 -1 24 X  6 20  13.731271   0.000000 421.460000 0.0 1.0 0.0 50.0 1.5
597 -1 24 X  6 21  16.831271   0.000000 421.460000 0.0 1.0 0.0 50.0 1.5
598 -1 24 X  6 22  19.931271   0.000000 421.460000 0.0 1.0 0.0 50.0 1.5
599 -1 24 X  6 23  23.031271   0.000000 421.460000 0.0 1.0 0.0 50.0 1.5
600 -1 24 X  6 24  26.131271   0.000000 421.460000 0.0 1.0 0.0 50.0 1.5
601 -1 24 X  6 25  29.231271   0.000000 421.460000 0.0 1.0 0.0 50.0 1.5
602 -1 24 X  6 26  32.331271   0.000000 421.460000 0.0 1.0 0.0 50.0 1.5
603 -1 24 X  6 27  35.431271   0.000000 421.460000 0.0 1.0 0.0 50.0 1.5
604 -1 24 X  6 28  38.531271   0.000000 421.460000 0.0 1.0 0.0 50.0 1.5
605 -1 24 X  6 29  41.631271   0.000000 421.460000 0.0 1.0 0.0 50.0 1.5
606 -1 24 X  6 30  44.731271   0.000000 421.460000 0.0 1.0 0.0 50.0 1.5
607 -1 24 X  6 31  47.831271   0.000000 421.460000 0.0 1.0 0.0 50.0 1.5
608 -1 25 XP 6  0 -49.818729   0.000000 424.160000 0.0 1.0 0.0 50.0 1.5
609 -1 25 XP 6  1 -46.718729   0.000000 424.160000 0.0 1.0 0.0 50.0 1.5
610 -1 25 XP 6  2 -43.618729   0.000000 424.160000 0.0 1.0 0.0 50.0 1.5
611 -1 25 XP 6  3 -40.518729   0.000000 424.160000 0.0 1.0 0.0 50.0 1.5
612 -1 25 XP 6  4 -37.418729   0.000000 424.160000 0.0 1.0 0.0 50.0 1.5
613 -1 25 XP 6  5 -34.318729   0.000000 424.160000 0.0 1.0 0.0 50.0 1.5
614 -1 25 XP 6  6 -31.218729   0.000000 424.160000 0.0 1.0 0.0 50.0 1.5
615 -1 25 XP 6  7 -28.118729   0.000000 424.160000 0.0 1.0 0.0 50.0 1.5
616 -1 25 XP 6  8 -25.018729   0.000000 424.160000 0.0 1.0 0.0 50.0 1.5
617 -1 25 XP 6  9 -21.918729   0.000000 424.160000 0.0 1.0 0.0 50.0 1.5
618 -1 25 XP 6 10 -18.818729   0.000000 424.160000 0.0 1.0 0.0 50.0 1.5
619 -1 25 XP 6 11 -15.718729   0.000000 424.160000 0.0 1.0 0.0 50.0 1.5
620 -1 25 XP 6 12 -12.618729   0.000000 424.160000 0.0 1.0 0.0 50.0 1.5
621 -1 25 XP 6 13  -9.518729   0.000000 424.160000 0.0 1.0 0.0 50.0 1.5
622 -1 25 XP 6 14  -6.418729   0.000000 424.160000 0.0 1.0 0.0 50.0 1.5
623 -1 25 XP 6 15  -3.318729   0.000000 424.160000 0.0 1.0 0.0 50.0 1.5
624 -1 25 XP 6 16  -0.218729   0.000000 424.160000 0.0 1.0 0.0 50.0 1.5
625 -1 25 XP 6 17   2.881271   0.000000 424.160000 0.0 1.0 0.0 50.0 1.5
626 -1 25 XP 6 18   5.981271   0.000000 424.160000 0.0 1.0 0.0 50.0 1.5
627 -1 25 XP 6 19   9.081271   0.000000 424.160000 0.0 1.0 0.0 50.0 1.5
628 -1 25 XP 6 20  12.181271   0.000000 424.160000 0.0 1.0 0.0 50.0 1.5
629 -1 25 XP 6 21  15.281271   0.000000 424.160000 0.0 1.0 0.0 50.0 1.5
630 -1 25 XP 6 22  18.381271   0.000000 424.160000 0.0 1.0 0.0 50.0 1.5
631 -1 25 XP 6 23  21.481271   0.000000 424.160000 0.0 1.0 0.0 50.0 1.5
632 -1 25 XP 6 24  24.581271   0.000000 424.160000 0.0 1.0 0.0 50.0 1.5
633 -1 25 XP 6 25  27.681271   0.000000 424.160000 0.0 1.0 0.0 50.0 1.5
634 -1 25 XP 6 26  30.781271   0.000000 424.160000 0.0 1.0 0.0 50.0 1.5
635 -1 25 XP 6 27  33.881271   0.000000 424.160000 0.0 1.0 0.0 50.0 1.5
636 -1 25 XP 6 28  36.981271   0.000000 424.160000 0.0 1.0 0.0 50.0 1.5
637 -1 25 XP 6 29  40.081271   0.000000 424.160000 0.0 1.0 0.0 50.0 1.5
638 -1 25 XP 6 30  43.181271   0.000000 424.160000 0.0 1.0 0.0 50.0 1.5
639 -1 25 XP 6 31  46.281271   0.000000 424.160000 0.0 1.0 0.0 50.0 1.5
640 -1 26 Y  6  0   0.000000 -23.582233 427.260000 1.0 0.0 0.0 100.0 1.5
641 -1 26 Y  6  1   0.000000 -20.482233 427.260000 1.0 0.0 0.0 100.0 1.5
642 -1 26 Y  6  2   0.000000 -17.382233 427.260000 1.0 0.0 0.0 100.0 1.5
643 -1 26 Y  6  3   0.000000 -14.282233 427.260000 1.0 0.0 0.0 100.0 1.5
644 -1 26 Y  6  4   0.000000 -11.182233 427.260000 1.0 0.0 0.0 100.0 1.5
645 -1 26 Y  6  5   0.000000  -8.082233 427.260000 1.0 0.0 0.0 100.0 1.5
646 -1 26 Y  6  6   0.000000  -4.982233 427.260000 1.0 0.0 0.0 100.0 1.5
647 -1 26 Y  6  7   0.000000  -1.882233 427.260000 1.0 0.0 0.0 100.0 1.5
648 -1 26 Y  6  8   0.000000   1.217767 427.260000 1.0 0.0 0.0 100.0 1.5
649 -1 26 Y  6  9   0.000000   4.317767 427.260000 1.0 0.0 0.0 100.0 1.5
650 -1 26 Y  6 10   0.000000   7.417767 427.260000 1.0 0.0 0.0 100.0 1.5
651 -1 26 Y  6 11   0.000000  10.517767 427.260000 1.0 0.0 0.0 100.0 1.5
652 -1 26 Y  6 12   0.000000  13.617767 427.260000 1.0 0.0 0.0 100.0 1.5
653 -1 26 Y  6 13   0.000000  16.717767 427.260000 1.0 0.0 0.0 100.0 1.5
654 -1 26 Y  6 14   0.000000  19.817767 427.260000 1.0 0.0 0.0 100.0 1.5
655 -1 26 Y  6 15   0.000000  22.917767 427.260000 1.0 0.0 0.0 100.0 1.5
656 -1 27 YP 6  0   0.000000 -25.132233 429.960000 1.0 0.0 0.0 100.0 1.5
657 -1 27 YP 6  1   0.000000 -22.032233 429.960000 1.0 0.0 0.0 100.0 1.5
658 -1 27 YP 6  2   0.000000 -18.932233 429.960000 1.0 0.0 0.0 100.0 1.5
659 -1 27 YP 6  3   0.000000 -15.832233 429.960000 1.0 0.0 0.0 100.0 1.5
660 -1 27 YP 6  4   0.000000 -12.732233 429.960000 1.0 0.0 0.0 100.0 1.5
661 -1 27 YP 6  5   0.000000  -9.632233 429.960000 1.0 0.0 0.0 100.0 1.5
662 -1 27 YP 6  6   0.000000  -6.532233 429.960000 1.0 0.0 0.0 100.0 1.5
663 -1 27 YP 6  7   0.000000  -3.432233 429.960000 1.0 0.0 0.0 100.0 1.5
664 -1 27 YP 6  8   0.000000  -0.332233 429.960000 1.0 0.0 0.0 100.0 1.5
665 -1 27 YP 6  9   0.000000   2.767767 429.960000 1.0 0.0 0.0 100.0 1.5
666 -1 27 YP 6 10   0.000000   5.867767 429.960000 1.0 0.0 0.0 100.0 1.5
667 -1 27 YP 6 11   0.000000   8.967767 429.960000 1.0 0.0 0.0 100.0 1.5
668 -1 27 YP 6 12   0.000000  12.067767 429.960000 1.0 0.0 0.0 100.0 1.5
669 -1 27 YP 6 13   0.000000  15.167767 429.960000 1.0 0.0 0.0 100.0 1.5
670 -1 27 YP 6 14   0.000000  18.267767 429.960000 1.0 0.0 0.0 100.0 1.5
671 -1 27 YP 6 15   0.000000  21.367767 429.960000 1.0 0.0 0.0 100.0 1.5
672 -1 28 X  7  0 -48.268729   0.000000 433.060000 0.0 1.0 0.0 50.0 1.5
673 -1 28 X  7  1 -45.168729   0.000000 433.060000 0.0 1.0 0.0 50.0 1.5
674 -1 28 X  7  2 -42.068729   0.000000 433.060000 0.0 1.0 0.0 50.0 1.5
675 -1 28 X  7  3 -38.968729   0.000000 433.060000 0.0 1.0 0.0 50.0 1.5
676 -1 28 X  7  4 -35.868729   0.000000 433.060000 0.0 1.0 0.0 50.0 1.5
677 -1 28 X  7  5 -32.768729   0.000000 433.060000 0.0 1.0 0.0 50.0 1.5
678 -1 28 X  7  6 -29.668729   0.000000 433.060000 0.0 1.0 0.0 50.0 1.5
679 -1 28 X  7  7 -26.568729   0.000000 433.060000 0.0 1.0 0.0 50.0 1.5
680 -1 28 X  7  8 -23.468729   0.000000 433.060000 0.0 1.0 0.0 50.0 1.5
681 -1 28 X  7  9 -20.368729   0.000000 433.060000 0.0 1.0 0.0 50.0 1.5
682 -1 28 X  7 10 -17.268729   0.000000 433.060000 0.0 1.0 0.0 50.0 1.5
683 -1 28 X  7 11 -14.168729   0.000000 433.060000 0.0 1.0 0.0 50.0 1.5
684 -1 28 X  7 12 -11.068729   0.000000 433.060000 0.0 1.0 0.0 50.0 1.5
685 -1 28 X  7 13  -7.968729   0.000000 433.060000 0.0 1.0 0.0 50.0 1.5
686 -1 28 X  7 14  -4.868729   0.000000 433.060000 0.0 1.0 0.0 50.0 1.5
687 -1 28 X  7 15  -1.768729   0.000000 433.060000 0.0 1.0 0.0 50.0 1.5
688 -1 28 X  7 16   1.331271   0.000000 433.060000 0.0 1.0 0.0 50.0 1.5
689 -1 28 X  7 17   4.431271   0.000000 433.060000 0.0 1.0 0.0 50.0 1.5
690 -1 28 X  7 18   7.531271   0.000000 433.060000 0.0 1.0 0.0 50.0 1.5
691 -1 28 X  7 19  10.631271   0.000000 433.060000 0.0 1.0 0.0 50.0 1.5
692 -1 28 X  7 20  13.731271   0.000000 433.060000 0.0 1.0 0.0 50.0 1.5
693 -1 28 X  7 21  16.831271   0.000000 433.060000 0.0 1.0 0.0 50.0 1.5
694 -1 28 X  7 22  19.931271   0.000000 433.060000 0.0 1.0 0.0 50.0 1.5
695 -1 28 X  7 23  23.031271   0.000000 433.060000 0.0 1.0 0.0 50.0 1.5
696 -1 28 X  7 24  26.131271   0.000000 433.060000 0.0 1.0 0.0 50.0 1.5
697 -1 28 X  7 25  29.231271   0.000000 433.060000 0.0 1.0 0.0 50.0 1.5
698 -1 28 X  7 26  32.331271   0.000000 433.060000 0.0 1.0 0.0 50.0 1.5
699 -1 28 X  7 27  35.431271   0.000000 433.060000 0.0 1.0 0.0 50.0 1.5
700 -1 28 X  7 28  38.531271   0.000000 433.060000 0.0 1.0 0.0 50.0 1.5
701 -1 28 X  7 29  41.631271   0.000000 433.060000 0.0 1.0 0.0 50.0 1.5
702 -1 28 X  7 30  44.731271   0.000000 433.060000 0.0 1.0 0.0 50.0 1.5
703 -1 28 X  7 31  47.831271   0.000000 433.060000 0.0 1.0 0.0 50.0 1.5
704 -1 29 XP 7  0 -49.818729   0.000000 435.760000 0.0 1.0 0.0 50.0 1.5
705 -1 29 XP 7  1 -46.718729   0.000000 435.760000 0.0 1.0 0.0 50.0 1.5
706 -1 29 XP 7  2 -43.618729   0.000000 435.760000 0.0 1.0 0.0 50.0 1.5
707 -1 29 XP 7  3 -40.518729   0.000000 435.760000 0.0 1.0 0.0 50.0 1.5
708 -1 29 XP 7  4 -37.418729   0.000000 435.760000 0.0 1.0 0.0 50.0 1.5
709 -1 29 XP 7  5 -34.318729   0.000000 435.760000 0.0 1.0 0.0 50.0 1.5
710 -1 29 XP 7  6 -31.218729   0.000000 435.760000 0.0 1.0 0.0 50.0 1.5
711 -1 29 XP 7  7 -28.118729   0.000000 435.760000 0.0 1.0 0.0 50.0 1.5
712 -1 29 XP 7  8 -25.018729   0.000000 435.760000 0.0 1.0 0.0 50.0 1.5
713 -1 29 XP 7  9 -21.918729   0.000000 435.760000 0.0 1.0 0.0 50.0 1.5
714 -1 29 XP 7 10 -18.818729   0.000000 435.760000 0.0 1.0 0.0 50.0 1.5
715 -1 29 XP 7 11 -15.718729   0.000000 435.760000 0.0 1.0 0.0 50.0 1.5
716 -1 29 XP 7 12 -12.618729   0.000000 435.760000 0.0 1.0 0.0 50.0 1.5
717 -1 29 XP 7 13  -9.518729   0.000000 435.760000 0.0 1.0 0.0 50.0 1.5
718 -1 29 XP 7 14  -6.418729   0.000000 435.760000 0.0 1.0 0.0 50.0 1.5
719 -1 29 XP 7 15  -3.318729   0.000000 435.760000 0.0 1.0 0.0 50.0 1.5
720 -1 29 XP 7 16  -0.218729   0.000000 435.760000 0.0 1.0 0.0 50.0 1.5
721 -1 29 XP 7 17   2.881271   0.000000 435.760000 0.0 1.0 0.0 50.0 1.5
722 -1 29 XP 7 18   5.981271   0.000000 435.760000 0.0 1.0 0.0 50.0 1.5
723 -1 29 XP 7 19   9.081271   0.000000 435.760000 0.0 1.0 0.0 50.0 1.5
724 -1 29 XP 7 20  12.181271   0.000000 435.760000 0.0 1.0 0.0 50.0 1.5
725 -1 29 XP 7 21  15.281271   0.000000 435.760000 0.0 1.0 0.0 50.0 1.5
726 -1 29 XP 7 22  18.381271   0.000000 435.760000 0.0 1.0 0.0 50.0 1.5
727 -1 29 XP 7 23  21.481271   0.000000 435.760000 0.0 1.0 0.0 50.0 1.5
728 -1 29 XP 7 24  24.581271   0.000000 435.760000 0.0 1.0 0.0 50.0 1.5
729 -1 29 XP 7 25  27.681271   0.000000 435.760000 0.0 1.0 0.0 50.0 1.5
730 -1 29 XP 7 26  30.781271   0.000000 435.760000 0.0 1.0 0.0 50.0 1.5
731 -1 29 XP 7 27  33.881271   0.000000 435.760000 0.0 1.0 0.0 50.0 1.5
732 -1 29 XP 7 28  36.981271   0.000000 435.760000 0.0 1.0 0.0 50.0 1.5
733 -1 29 XP 7 29  40.081271   0.000000 435.760000 0.0 1.0 0.0 50.0 1.5
734 -1 29 XP 7 30  43.181271   0.000000 435.760000 0.0 1.0 0.0 50.0 1.5
735 -1 29 XP 7 31  46.281271   0.000000 435.760000 0.0 1.0 0.0 50.0 1.5
736 -1 30 Y  7  0   0.000000 -23.582233 438.860000 1.0 0.0 0.0 100.0 1.5
737 -1 30 Y  7  1   0.000000 -20.482233 438.860000 1.0 0.0 0.0 100.0 1.5
738 -1 30 Y  7  2   0.000000 -17.382233 438.860000 1.0 0.0 0.0 100.0 1.5
739 -1 30 Y  7  3   0.000000 -14.282233 438.860000 1.0 0.0 0.0 100.0 1.5
740 -1 30 Y  7  4   0.000000 -11.182233 438.860000 1.0 0.0 0.0 100.0 1.5
741 -1 30 Y  7  5   0.000000  -8.082233 438.860000 1.0 0.0 0.0 100.0 1.5
742 -1 30 Y  7  6   0.000000  -4.982233 438.860000 1.0 0.0 0.0 100.0 1.5
743 -1 30 Y  7  7   0.000000  -1.882233 438.860000 1.0 0.0 0.0 100.0 1.5
744 -1 30 Y  7  8   0.000000   1.217767 438.860000 1.0 0.0 0.0 100.0 1.5
745 -1 30 Y  7  9   0.000000   4.317767 438.860000 1.0 0.0 0.0 100.0 1.5
746 -1 30 Y  7 10   0.000000   7.417767 438.860000 1.0 0.0 0.0 100.0 1.5
747 -1 30 Y  7 11   0.000000  10.517767 438.860000 1.0 0.0 0.0 100.0 1.5
748 -1 30 Y  7 12   0.000000  13.617767 438.860000 1.0 0.0 0.0 100.0 1.5
749 -1 30 Y  7 13   0.000000  16.717767 438.860000 1.0 0.0 0.0 100.0 1.5
750 -1 30 Y  7 14   0.000000  19.817767 438.860000 1.0 0.0 0.0 100.0 1.5
751 -1 30 Y  7 15   0.000000  22.917767 438.860000 1.0 0.0 0.0 100.0 1.5
752 -1 31 YP 7  0   0.000000 -25.132233 441.560000 1.0 0.0 0.0 100.0 1.5
753 -1 31 YP 7  1   0.000000 -22.032233 441.560000 1.0 0.0 0.0 100.0 1.5
754 -1 31 YP 7  2   0.000000 -18.932233 441.560000 1.0 0.0 0.0 100.0 1.5
755 -1 31 YP 7  3   0.000000 -15.832233 441.560000 1.0 0.0 0.0 100.0 1.5
756 -1 31 YP 7  4   0.000000 -12.732233 441.560000 1.0 0.0 0.0 100.0 1.5
757 -1 31 YP 7  5   0.000000  -9.632233 441.560000 1.0 0.0 0.0 100.0 1.5
758 -1 31 YP 7  6   0.000000  -6.532233 441.560000 1.0 0.0 0.0 100.0 1.5
759 -1 31 YP 7  7   0.000000  -3.432233 441.560000 1.0 0.0 0.0 100.0 1.5
760 -1 31 YP 7  8   0.000000  -0.332233 441.560000 1.0 0.0 0.0 100.0 1.5
761 -1 31 YP 7  9   0.000000   2.767767 441.560000 1.0 0.0 0.0 100.0 1.5
762 -1 31 YP 7 10   0.000000   5.867767 441.560000 1.0 0.0 0.0 100.0 1.5
763 -1 31 YP 7 11   0.000000   8.967767 441.560000 1.0 0.0 0.0 100.0 1.5
764 -1 31 YP 7 12   0.000000  12.067767 441.560000 1.0 0.0 0.0 100.0 1.5
765 -1 31 YP 7 13   0.000000  15.167767 441.560000 1.0 0.0 0.0 100.0 1.5
766 -1 31 YP 7 14   0.000000  18.267767 441.560000 1.0 0.0 0.0 100.0 1.5
767 -1 31 YP 7 15   0.000000  21.367767 441.560000 1.0 0.0 0.0 100.0 1.5
768 -1 32 X  8  0 -48.268729   0.000000 444.660000 0.0 1.0 0.0 50.0 1.5
769 -1 32 X  8  1 -45.168729   0.000000 444.660000 0.0 1.0 0.0 50.0 1.5
770 -1 32 X  8  2 -42.068729   0.000000 444.660000 0.0 1.0 0.0 50.0 1.5
771 -1 32 X  8  3 -38.968729   0.000000 444.660000 0.0 1.0 0.0 50.0 1.5
772 -1 32 X  8  4 -35.868729   0.000000 444.660000 0.0 1.0 0.0 50.0 1.5
773 -1 32 X  8  5 -32.768729   0.000000 444.660000 0.0 1.0 0.0 50.0 1.5
774 -1 32 X  8  6 -29.668729   0.000000 444.660000 0.0 1.0 0.0 50.0 1.5
775 -1 32 X  8  7 -26.568729   0.000000 444.660000 0.0 1.0 0.0 50.0 1.5
776 -1 32 X  8  8 -23.468729   0.000000 444.660000 0.0 1.0 0.0 50.0 1.5
777 -1 32 X  8  9 -20.368729   0.000000 444.660000 0.0 1.0 0.0 50.0 1.5
778 -1 32 X  8 10 -17.268729   0.000000 444.660000 0.0 1.0 0.0 50.0 1.5
779 -1 32 X  8 11 -14.168729   0.000000 444.660000 0.0 1.0 0.0 50.0 1.5
780 -1 32 X  8 12 -11.068729   0.000000 444.660000 0.0 1.0 0.0 50.0 1.5
781 -1 32 X  8 13  -7.968729   0.000000 444.660000 0.0 1.0 0.0 50.0 1.5
782 -1 32 X  8 14  -4.868729   0.000000 444.660000 0.0 1.0 0.0 50.0 1.5
783 -1 32 X  8 15  -1.768729   0.000000 444.660000 0.0 1.0 0.0 50.0 1.5
784 -1 32 X  8 16   1.331271   0.000000 444.660000 0.0 1.0 0.0 50.0 1.5
785 -1 32 X  8 17   4.431271   0.000000 444.660000 0.0 1.0 0.0 50.0 1.5
786 -1 32 X  8 18   7.531271   0.000000 444.660000 0.0 1.0 0.0 50.0 1.5
787 -1 32 X  8 19  10.631271   0.000000 444.660000 0.0 1.0 0.0 50.0 1.5
788 -1 32 X  8 20  13.731271   0.000000 444.660000 0.0 1.0 0.0 50.0 1.5
789 -1 32 X  8 21  16.831271   0.000000 444.660000 0.0 1.0 0.0 50.0 1.5
790 -1 32 X  8 22  19.931271   0.000000 444.660000 0.0 1.0 0.0 50.0 1.5
791 -1 32 X  8 23  23.031271   0.000000 444.660000 0.0 1.0 0.0 50.0 1.5
792 -1 32 X  8 24  26.131271   0.000000 444.660000 0.0 1.0 0.0 50.0 1.5
793 -1 32 X  8 25  29.231271   0.000000 444.660000 0.0 1.0 0.0 50.0 1.5
794 -1 32 X  8 26  32.331271   0.000000 444.660000 0.0 1.0 0.0 50.0 1.5
795 -1 32 X  8 27  35.431271   0.000000 444.660000 0.0 1.0 0.0 50.0 1.5
796 -1 32 X  8 28  38.531271   0.000000 444.660000 0.0 1.0 0.0 50.0 1.5
797 -1 32 X  8 29  41.631271   0.000000 444.660000 0.0 1.0 0.0 50.0 1.5
798 -1 32 X  8 30  44.731271   0.000000 444.660000 0.0 1.0 0.0 50.0 1.5
799 -1 32 X  8 31  47.831271   0.000000 444.660000 0.0 1.0 0.0 50.0 1.5
800 -1 33 XP 8  0 -49.818729   0.000000 447.360000 0.0 1.0 0.0 50.0 1.5
801 -1 33 XP 8  1 -46.718729   0.000000 447.360000 0.0 1.0 0.0 50.0 1.5
802 -1 33 XP 8  2 -43.618729   0.000000 447.360000 0.0 1.0 0.0 50.0 1.5
803 -1 33 XP 8  3 -40.518729   0.000000 447.360000 0.0 1.0 0.0 50.0 1.5
804 -1 33 XP 8  4 -37.418729   0.000000 447.360000 0.0 1.0 0.0 50.0 1.5
805 -1 33 XP 8  5 -34.318729   0.000000 447.360000 0.0 1.0 0.0 50.0 1.5
806 -1 33 XP 8  6 -31.218729   0.000000 447.360000 0.0 1.0 0.0 50.0 1.5
807 -1 33 XP 8  7 -28.118729   0.000000 447.360000 0.0 1.0 0.0 50.0 1.5
808 -1 33 XP 8  8 -25.018729   0.000000 447.360000 0.0 1.0 0.0 50.0 1.5
809 -1 33 XP 8  9 -21.918729   0.000000 447.360000 0.0 1.0 0.0 50.0 1.5
810 -1 33 XP 8 10 -18.818729   0.000000 447.360000 0.0 1.0 0.0 50.0 1.5
811 -1 33 XP 8 11 -15.718729   0.000000 447.360000 0.0 1.0 0.0 50.0 1.5
812 -1 33 XP 8 12 -12.618729   0.000000 447.360000 0.0 1.0 0.0 50.0 1.5
813 -1 33 XP 8 13  -9.518729   0.000000 447.360000 0.0 1.0 0.0 50.0 1.5
814 -1 33 XP 8 14  -6.418729   0.000000 447.360000 0.0 1.0 0.0 50.0 1.5
815 -1 33 XP 8 15  -3.318729   0.000000 447.360000 0.0 1.0 0.0 50.0 1.5
816 -1 33 XP 8 16  -0.218729   0.000000 447.360000 0.0 1.0 0.0 50.0 1.5
817 -1 33 XP 8 17   2.881271   0.000000 447.360000 0.0 1.0 0.0 50.0 1.5
818 -1 33 XP 8 18   5.981271   0.000000 447.360000 0.0 1.0 0.0 50.0 1.5
819 -1 33 XP 8 19   9.081271   0.000000 447.360000 0.0 1.0 0.0 50.0 1.5
820 -1 33 XP 8 20  12.181271   0.000000 447.360000 0.0 1.0 0.0 50.0 1.5
